id,review
tt0102926,"Billed as one of the most frightening, depraved films ever made. Would that it were so. Instead, this is a case of much ado about nothing. [15 February 1991, Friday, p.C]"
tt0120815,An overwhelming experience.
tt0120815,"A war film that, entirely aware of its genre's conventions, transcends them as it transcends the simplistic moralities that inform its predecessors, to take the high, morally haunting ground."
tt0120815,"Spectacular, wrenching masterpiece that unflinchingly documents the random horror, the grisly spectacle and the ugliness of war."
tt0120815,The effect is riveting and frightening. You feel you are under siege with the combatants.
tt0120815,A magnificent piece of movie-making.
tt0120815,"A bitter, bloody masterpiece with adrenalized emotions and hyper-realized images, this is perhaps as close to battle as any sane human being should ever hope to tread."
tt0120815,The movie's greatest strength lies in phenomenal performances that reach from the leads right down to the smallest supporting roles.
tt0120815,"If Steven Spielberg's emotional intelligence matched his visual genius, his honorably flawed new film might qualify for one of the greatest-ever American WWII movies."
tt0120815,"Steven Spielberg's new film begins as a monumental epic; then it diminishes; and, by its finish, is baffling. [August 24, 1998]"
tt0120815,"Nothing that suggests an independent vision, unless you count seeing more limbs blown off than usual."
tt0317248,"The film is seductive, disturbing, enthralling -- a trip to hell that gives the passengers a great ride."
tt0317248,Like a bomb exploding in a fireworks factory: It's fierce and shocking and dazzling and wonderful.
tt0317248,A marvelous achievement that refuses to avert its gaze from the poetry and the insane savagery of the hopeless.
tt0317248,"As the movie's frenetic visual rhythms and mood swings synchronize with the zany, adrenaline-fueled impulsiveness of its lost youth on the rampage, you may find yourself getting lost in this teeming netherworld."
tt0317248,It takes a strong stomach to sit through its two-plus hours of non-stop brutality (much of it involving very small children).
tt0317248,"A potent and unexpected mixture of authenticity and flash -- even if this is what happened on the ground, making it worth our time on screen is just beyond the contortionist abilities of even this most acrobatic of films."
tt0317248,"Meirelles's picture is so keen to brandish its social wrath, and its spirits are so rampagingly high, that the bruises it inflicts barely last a night. [20 January 2003, p. 94]"
tt0317248,"Full of action, but no soul."
tt0317248,"In its cinematic approach, though, the film is as slick as any Hollywood thriller, directed by Fernando Meirelles with visual flourishes - jazzy editing, lurid colors, crackling sound effects - that dilute the impact of what might have been an indelible cautionary tale."
tt0317248,"Undeniably powerful, but also rather numbing."
tt0816692,An exhilarating slalom through the wormholes of Christopher Nolan’s vast imagination that is at once a science-geek fever dream and a formidable consideration of what makes us human.
tt0816692,"It’s a bold, beautiful cosmic adventure story with a touch of the surreal and the dreamlike, and yet it always feels grounded in its own deadly serious reality."
tt0816692,Interstellar is Nolan’s best and most brazenly ambitious film to date.
tt0816692,"Brainy and exciting at the same time, Interstellar invalidates the need for mindless Hollywood product. No matter its shortcomings, the movie achieves an impressive balancing act. It turns the mysteries of the universe into a cinematic playground, but for every profound or visually arresting moment, it also encourages you to to think."
tt0816692,"I was moved by Interstellar, and there are stretches where it is as good and as pure as anything Nolan's made. You can feel just how important all of it is to him in every frame of the thing. I don't love all of the film's dramatic choices, though."
tt0816692,"This grandly conceived and executed epic tries to give equal weight to intimate human emotions and speculation about the cosmos, with mixed results, but is never less than engrossing, and sometimes more than that."
tt0816692,"Nolan reaches for the stars in spectacular fashion, delivering a mesmerising sci-fi epic that, despite a testing running time and few too many flights of fancy, is grounded by an on-form McConaughey."
tt0816692,"It’s a glorious spectacle, but a slight drama, with few characters and too-rare flashes of humour. It wants to awe us into submission, to concede our insignificance in the face of such grand-scale art. It achieves that with ease. Yet on his way to making an epic, Nolan forgot to let us have fun."
tt0816692,"For much of the film, Nolan (who co-wrote with his brother Jonathan) seems to be unafraid to allow this big-budget extravaganza to tell a story that's about pain and loss and melancholy and sacrifice. Until it's not that anymore, and Interstellar becomes thuddingly prosaic."
tt0816692,"Promising outer-space majesty and deep-thought topics like some modern variation on Stanley Kubrick's “2001: A Space Odyssey,” Interstellar instead plays like a confused mix of daringly unique space-travel footage like you’ve never seen and droningly familiar emotional and plot beats that you’ve seen all too many times before."
tt0118799,"Benigni, with great help from young Cantarini, has crafted a work of such complexity that you may find both your brain and your heart simply overloaded. Which, of course, is the rarely achieved goal of all art."
tt0118799,Its unique message about laughing in the face of evil clearly reveals that life is beautiful.
tt0118799,"Benigni effectively creates a situation in which comedy is courage. And he draws from this an unpretentious, enormously likable film that plays with history both seriously and mischievously. Piety has no place here, nor do tears until the final reel. Life is Beautiful plays by its own rules"
tt0118799,"The concept is not so much nihilistic as it is realistic, and the fact that Benigni has made such fine distinctions so powerfully clear is amazing and moving."
